order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,profit,discount,sales_price
663,2022-08-31,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10003981,0,0,3,4,0.0,0.0,0.0
664,2022-03-15,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10001522,400,460,5,5,40.0,40.0,480.0
665,2023-11-08,Same Day,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,OFF-FA-10000621,10,10,3,2,1.0,1.0,12.0
666,2023-01-16,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10004231,20,20,3,5,2.0,2.0,24.0
667,2023-07-24,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10000474,80,90,3,3,8.0,8.0,96.0
668,2022-12-26,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004042,320,380,3,5,32.0,32.0,384.0
669,2023-01-15,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10003096,20,30,5,5,2.0,2.0,24.0
670,2022-06-05,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002759,20,20,3,2,2.0,2.0,24.0
671,2023-11-04,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,FUR-TA-10000688,100,110,1,5,10.0,10.0,120.0
672,2022-08-08,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002377,30,40,8,5,3.0,3.0,36.0
673,2023-02-18,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Art,OFF-AR-10001954,20,20,5,5,2.0,2.0,24.0
674,2023-10-05,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10004532,50,60,3,3,5.0,5.0,60.0
675,2023-04-20,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10002137,40,40,5,4,4.0,4.0,48.0
676,2023-11-08,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10003832,90,100,3,2,9.0,9.0,108.0
677,2022-01-05,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Appliances,OFF-AP-10000804,0,0,3,4,0.0,0.0,0.0
678,2023-11-16,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Technology,Accessories,TEC-AC-10003614,20,30,3,5,2.0,2.0,24.0
679,2023-04-25,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Furniture,Furnishings,FUR-FU-10003553,70,80,3,3,7.0,7.0,84.0
680,2023-09-05,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,OFF-BI-10004632,160,180,3,2,16.0,16.0,192.0
681,2022-03-27,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003305,10,10,3,4,1.0,1.0,12.0
682,2023-05-17,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002583,50,60,2,5,5.0,5.0,60.0
683,2022-09-23,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10004507,60,70,4,3,6.0,6.0,72.0
684,2023-02-05,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Technology,Machines,TEC-MA-10004125,7280,8000,4,2,728.0,728.0,8736.0
685,2022-02-08,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Appliances,OFF-AP-10002457,150,170,2,3,15.0,15.0,180.0
686,2023-12-03,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10003911,390,480,3,5,39.0,39.0,468.0
687,2023-07-15,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Labels,OFF-LA-10001934,10,10,2,2,1.0,1.0,12.0
688,2022-01-07,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10000304,20,20,3,3,2.0,2.0,24.0
689,2022-12-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004015,160,190,2,3,16.0,16.0,192.0
690,2022-02-25,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10004071,90,100,1,5,9.0,9.0,108.0
691,2022-04-02,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,240,280,1,2,24.0,24.0,288.0
692,2023-07-19,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Storage,OFF-ST-10002444,40,40,3,2,4.0,4.0,48.0
693,2022-07-14,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002253,140,170,1,5,14.0,14.0,168.0
694,2022-09-29,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000743,30,30,5,3,3.0,3.0,36.0
695,2022-02-18,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,OFF-AR-10003373,170,200,8,4,17.0,17.0,204.0
696,2023-08-22,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,OFF-LA-10002312,40,50,4,4,4.0,4.0,48.0
697,2023-12-01,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Envelopes,OFF-EN-10000927,180,200,7,4,18.0,18.0,216.0
698,2022-03-24,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,OFF-LA-10003510,80,100,4,3,8.0,8.0,96.0
699,2023-01-14,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,OFF-AR-10001118,0,0,1,2,0.0,0.0,0.0
700,2023-05-13,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10001575,20,20,2,3,2.0,2.0,24.0
701,2022-09-15,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10001982,0,0,3,5,0.0,0.0,0.0
702,2023-01-18,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10002960,20,20,3,3,2.0,2.0,24.0
703,2022-04-27,Second Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003394,190,210,3,4,19.0,19.0,228.0
704,2023-08-29,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,FUR-TA-10002774,340,370,3,2,34.0,34.0,408.0
705,2022-05-18,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Paper,OFF-PA-10001800,10,10,2,2,1.0,1.0,12.0
706,2023-10-14,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10001469,140,170,5,3,14.0,14.0,168.0
707,2023-02-19,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Accessories,TEC-AC-10002399,20,20,1,3,2.0,2.0,24.0
708,2022-12-10,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003628,100,120,4,4,10.0,10.0,120.0
709,2023-04-17,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,740,880,5,5,74.0,74.0,888.0
710,2022-11-04,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000050,40,50,8,3,4.0,4.0,48.0
711,2022-11-30,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004071,50,60,1,4,5.0,5.0,60.0
712,2022-06-06,Standard Class,Consumer,United States,Palm Coast,Florida,32137,South,Office Supplies,Envelopes,OFF-EN-10001219,20,20,4,4,2.0,2.0,24.0
713,2023-08-20,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Appliances,OFF-AP-10001154,240,280,6,2,24.0,24.0,288.0
714,2023-01-14,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Phones,TEC-PH-10003012,290,310,2,4,29.0,29.0,348.0
715,2022-04-21,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Accessories,TEC-AC-10001606,260,300,3,5,26.0,26.0,312.0
716,2022-06-07,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003355,20,20,5,3,2.0,2.0,24.0
717,2022-05-25,First Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,Furnishings,FUR-FU-10000010,10,10,2,5,1.0,1.0,12.0
718,2023-02-01,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10002253,90,100,3,3,9.0,9.0,108.0
719,2022-10-25,Standard Class,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,OFF-BI-10001658,60,60,3,2,6.0,6.0,72.0
720,2022-07-24,Standard Class,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,FUR-FU-10000246,60,70,6,4,6.0,6.0,72.0
721,2022-05-25,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10004092,140,150,3,5,14.0,14.0,168.0
722,2023-08-09,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Tables,FUR-TA-10000198,1370,1650,3,2,137.0,137.0,1644.0
723,2023-09-09,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Storage,OFF-ST-10000036,260,300,3,5,26.0,26.0,312.0
724,2022-10-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10000222,120,130,5,4,12.0,12.0,144.0
725,2023-07-20,Standard Class,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,OFF-SU-10004664,40,50,7,2,4.0,4.0,48.0
726,2022-09-04,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Envelopes,OFF-EN-10001141,20,20,2,3,2.0,2.0,24.0
727,2022-03-29,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002170,50,60,1,5,5.0,5.0,60.0
728,2022-10-07,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Paper,OFF-PA-10001954,160,180,8,3,16.0,16.0,192.0
729,2022-07-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,FUR-TA-10002228,350,400,2,3,35.0,35.0,420.0
730,2022-12-27,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,OFF-ST-10004634,30,30,3,4,3.0,3.0,36.0
731,2022-02-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Chairs,FUR-CH-10002965,490,540,3,3,49.0,49.0,588.0
732,2023-12-13,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Labels,OFF-LA-10001317,10,10,2,2,1.0,1.0,12.0
733,2022-09-08,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000736,210,240,3,2,21.0,21.0,252.0
734,2022-11-13,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10003610,170,180,3,5,17.0,17.0,204.0
735,2023-02-21,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003982,80,100,6,3,8.0,8.0,96.0
736,2022-08-13,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003291,30,30,4,5,3.0,3.0,36.0
737,2023-06-25,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10001619,80,80,1,3,8.0,8.0,96.0
738,2023-05-18,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10000138,20,20,5,2,2.0,2.0,24.0
739,2023-01-27,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001383,50,50,2,2,5.0,5.0,60.0
740,2022-11-21,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Labels,OFF-LA-10003223,10,10,3,3,1.0,1.0,12.0
741,2022-06-24,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Storage,OFF-ST-10002743,250,270,3,2,25.0,25.0,300.0
742,2022-09-21,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10004094,0,0,2,5,0.0,0.0,0.0
743,2022-04-16,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10004498,50,50,5,5,5.0,5.0,60.0
744,2022-04-26,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002615,0,0,1,4,0.0,0.0,0.0
745,2023-12-08,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10004971,0,0,1,3,0.0,0.0,0.0
746,2022-08-23,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10004261,50,60,4,4,5.0,5.0,60.0
747,2022-01-16,Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,FUR-TA-10002607,480,570,10,3,48.0,48.0,576.0
748,2022-11-14,Same Day,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001809,340,360,4,4,34.0,34.0,408.0
749,2023-02-11,Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,TEC-PH-10000004,10,10,1,4,1.0,1.0,12.0
750,2022-11-17,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10003638,50,60,3,3,5.0,5.0,60.0
751,2022-11-27,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,FUR-FU-10003577,130,160,11,3,13.0,13.0,156.0
752,2022-08-05,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Art,OFF-AR-10003478,60,60,7,4,6.0,6.0,72.0
753,2023-07-25,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10000546,0,0,1,2,0.0,0.0,0.0
754,2023-10-14,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,TEC-CO-10002095,1020,1200,3,3,102.0,102.0,1224.0
755,2023-05-13,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10002759,70,80,4,4,7.0,7.0,84.0
756,2023-05-02,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001095,350,380,4,2,35.0,35.0,420.0
757,2022-02-18,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,OFF-ST-10002444,20,20,2,5,2.0,2.0,24.0
758,2023-06-24,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,TEC-AC-10001267,100,120,4,4,10.0,10.0,120.0
759,2022-06-15,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000848,10,10,3,2,1.0,1.0,12.0
760,2022-10-28,Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,OFF-PA-10002377,20,20,4,4,2.0,2.0,24.0
761,2023-07-20,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003441,60,60,9,5,6.0,6.0,72.0
762,2023-10-04,Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10004484,10,10,3,5,1.0,1.0,12.0
763,2023-11-01,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10003931,90,110,3,3,9.0,9.0,108.0
764,2023-09-27,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,OFF-EN-10001990,10,10,2,2,1.0,1.0,12.0
765,2023-08-11,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,OFF-EN-10001532,50,50,3,5,5.0,5.0,60.0
766,2023-05-05,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Technology,Accessories,TEC-AC-10003174,530,650,6,5,53.0,53.0,636.0
767,2023-05-06,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Binders,OFF-BI-10004187,10,10,3,3,1.0,1.0,12.0
768,2022-08-10,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Storage,OFF-ST-10000025,540,570,6,3,54.0,54.0,648.0
769,2023-09-24,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,FUR-FU-10004306,280,310,2,4,28.0,28.0,336.0
770,2022-08-26,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Chairs,FUR-CH-10003746,570,640,2,2,57.0,57.0,684.0
771,2022-01-24,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10001036,20,20,2,4,2.0,2.0,24.0
772,2022-08-13,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Technology,Phones,TEC-PH-10004614,170,210,3,2,17.0,17.0,204.0
773,2022-03-13,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10000301,30,30,5,5,3.0,3.0,36.0
774,2023-03-09,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10003910,10,10,1,3,1.0,1.0,12.0
775,2023-03-30,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,OFF-AR-10004648,40,40,2,4,4.0,4.0,48.0
776,2022-12-19,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Furniture,Furnishings,FUR-FU-10002597,30,30,7,2,3.0,3.0,36.0
777,2022-02-14,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,OFF-AR-10003405,30,30,7,4,3.0,3.0,36.0
778,2022-07-06,First Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10002335,440,540,3,2,44.0,44.0,528.0
779,2022-05-21,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10000157,50,60,3,5,5.0,5.0,60.0
780,2023-03-05,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001947,20,20,4,4,2.0,2.0,24.0
781,2023-07-05,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003657,0,0,1,5,0.0,0.0,0.0
782,2023-02-27,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001098,20,30,5,5,2.0,2.0,24.0
783,2022-02-03,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002167,20,20,2,4,2.0,2.0,24.0
784,2022-04-28,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004409,40,40,1,5,4.0,4.0,48.0
785,2023-11-09,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10000057,50,50,2,3,5.0,5.0,60.0
786,2022-04-05,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10000056,160,190,3,4,16.0,16.0,192.0
787,2023-04-01,Second Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Binders,OFF-BI-10000014,20,20,2,2,2.0,2.0,24.0
788,2023-06-07,Standard Class,Consumer,United States,Lancaster,California,93534,West,Furniture,Chairs,FUR-CH-10004675,290,350,2,3,29.0,29.0,348.0
789,2023-02-12,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10001543,110,140,4,4,11.0,11.0,132.0
790,2022-07-25,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,OFF-ST-10001321,20,20,1,3,2.0,2.0,24.0
